
magnitudes : 0.094331206714797,0.037595063089640224,0.020197911337222596,0.012722295422618268,0.008906026489803764,0.006741092650303981,0.005339911317314483,0.00445539517344784,0.0038547209574371077,0.0034539520114491573,0.0031483846861160014,0.002856159566101635,0.002493018888183318,0.0021201324103454766,0.0020703310345011605,0.0023475806881410044,0.0026187926649208215,0.0028401910595654556,0.0030388665116802827,0.003298063225894543,0.0036714375064070826,0.004221151186351801,0.005025855823162728,0.006291421652611651,0.008356680802875549,0.012016190085435863,0.01937754673500769,0.037380975598288124,0.09694684621168248,0.09671081379935242,0.03940286004417981,0.021785644581031383,0.014041672180289622,0.010014471371317724,0.007557787304761421,0.006068051304478406,0.00507753594691418,0.0044213861904787155,0.003934902339394419,0.0035005479144787355,0.003002174441540939,0.0024930188881957527,0.0023590402287125833,0.002613300545325714,0.0028633883964994666,0.0030432454282223187,0.0031758735327520604,0.003343773245399806,0.003587571367965392,0.00394285478907308,0.0044479489784895465,0.005203392103223514,0.00634924033251294,0.00819612766826805,0.011493810340543087,0.018332467122778917,0.03548805869850069,0.09478473956649336,0.09433120671479656,0.09825307869010058,0.03969467003470384,0.022133542889832603,0.014506404679455187,0.010318694748900459,0.007941773974303068,0.006422191993806781,0.0054397779860353435,0.004735377027460075,0.004140632021909507,0.0035005479144729623,0.002856159566117178,0.002641803353741423,0.002878364462171934,0.0031173091631884198,0.0032731403818333504,0.0033668391746106696,0.003484032188743047,0.0036603454489652076,0.0039198163459636115,0.004283923093860609,0.004809041458100682,0.0055566415193886165,0.006654111180202649,0.008371379941141122,0.01136464522668068,0.01787165234790211,0.03562437617093006,0.037595063089640446,0.09671081379935242,0.09712116115941916,0.03919717787635446,0.022144649434947983,0.014363550197370456,0.010395818372209487,0.00801720167509834,0.0065440360274495735,0.0055350902927167045,0.004735377027341281,0.003934902339271407,0.003148384686030292,0.0028407877337734977,0.0030406473688742164,0.00325618381253423,0.0033833802771654486,0.0034404652824810977,0.00351428322718661,0.0036372354109166505,0.003827036113843607,0.004097304003022995,0.004483195777962412,0.005014089465403049,0.005746230604586011,0.006774643929213342,0.008273994676333274,0.011116194229735976,0.018320009823402872,0.020197911337222818,0.039402860044179366,0.09825307869010014,0.09428022839980965,0.03915054111009786,0.02178235201248091,0.01437385496845045,0.010362207294655645,0.00804040564375752,0.006544036027919198,0.005439777986287364,0.004421386190630594,0.0034539520115735023,0.0030232797008340473,0.003165558705260585,0.0033454712336495884,0.00343714779520754,0.00345475821795338,0.003485144491299108,0.0035579553537088415,0.003686528523786481,0.0038800546099125865,0.004161172899188048,0.004544628029862774,0.005056512653177636,0.005724825620895935,0.0065561980209671855,0.007931653416633155,0.011336149280646746,0.012722295422618046,0.02178564458103205,0.03969467003470384,0.09712116115941938,0.09588265720968359,0.038769812096540734,0.021938667386613098,0.014315828646183082,0.010362207295549597,0.008017201676247865,0.00642219199450067,0.005077535947324963,0.003854720957717994,0.003253069490334326,0.0033148364671193864,0.0034482080412752136,0.003498112131763431,0.0034728832209596217,0.00345922415235167,0.0034843891181894904,0.0035583341120396517,0.0036873533042491857,0.003885599705331755,0.004160260007436523,0.004523005482072184,0.004973902919571005,0.005458609977609052,0.006156666532886934,0.007914597100488807,0.008906026489804209,0.014041672180289178,0.022133542889833047,0.03919717787635335,0.09428022839980987,0.09757486667037707,0.0396738840578692,0.021938667387317423,0.014373854969996547,0.01039581837392034,0.00794177397540663,0.006068051305164968,0.00445539517396476,0.0036021766641929354,0.0035508199770315496,0.003624008682645785,0.0036238887833375255,0.0035500359161666495,0.0034897012864654187,0.0034680723622697585,0.003492265288364882,0.003566418315891995,0.003698357402367791,0.0038908954868897005,0.004147901789524511,0.004456557867330124,0.004739465005052512,0.005083221334397647,0.006022648072607328,0.0067410926503042035,0.010014471371317946,0.014506404679454521,0.02214464943494865,0.039150541110097636,0.0958826572096827,0.09757486729721654,0.038769812134827,0.021782352012979178,0.014363550194040231,0.010318694744919643,0.0075577873010859165,0.005339911314522494,0.0041099559752708625,0.0038925808043495103,0.0038827839689317134,0.0038191270815826073,0.003687148922707051,0.003574476010844041,0.003504021209759678,0.0034801271568877246,0.003505020266040826,0.003581278972779045,0.003708886021725144,0.0038869666806621295,0.004096264556594953,0.004251184162788357,0.004391953777045821,0.004884461613148039,0.005339911317314705,0.007557787304760977,0.010318694748901125,0.014363550197370456,0.02178235201248091,0.03876981209654029,0.09757486667037774,0.095882657237778,0.03915054113397609,0.022144649447603637,0.014506404687434804,0.010014471376418976,0.006741092653852254,0.004884461616056157,0.004391953779494084,0.0042511841652834725,0.004096264559020346,0.003886966682999926,0.0037088860239216093,0.0035812789749281038,0.0035050202681199405,0.0034801271590081395,0.0035040212118643277,0.003574476013009642,0.003687148924882977,0.003819127083845908,0.003882783971199455,0.00389258080665833,0.004109955977392277,0.004455395173447396,0.006068051304478628,0.00794177397430329,0.010395818372209265,0.014373854968450672,0.021938667386613542,0.03967388405786898,0.0975748672972161,0.09428022840306816,0.03919717786682453,0.022133542884521296,0.014041672176217546,0.008906026487493168,0.0060226480715623865,0.00508322133334671,0.004739465004224508,0.004456557866596933,0.004147901788887021,0.00389089548626953,0.0036983574018116805,0.003566418315340658,0.0034922652878888183,0.003468072361780705,0.0034897012860076737,0.003550035915656502,0.0036238887828485833,0.0036240086821506257,0.0035508199766385307,0.003602176663632939,0.0038547209574371077,0.005077535946913736,0.006422191993806781,0.00801720167509834,0.010362207294655201,0.014315828646183082,0.021938667387317645,0.038769812134826775,0.095882657237778,0.09712116115708258,0.03969467003940785,0.021785644580731622,0.012722295422657348,0.007914597101009724,0.006156666532842969,0.005458609977603279,0.0049739029195585704,0.004523005482050424,0.0041602600073562535,0.0038855997052518187,0.003687353304127061,0.003558334111960715,0.0034843891180693642,0.0034592241522465317,0.0034728832207849836,0.003498112131599118,0.0034482080410813687,0.003314836466997484,0.0032530694900378965,0.0034539520114498234,0.0044213861904784935,0.005439777986034899,0.00654403602745024,0.00804040564375752,0.010362207295549597,0.014373854969996547,0.021782352012979844,0.03915054113397587,0.09428022840306838,0.09825307872954903,0.03940286004232352,0.020197911336764296,0.01133614928123472,0.007931653416441309,0.006556198020823301,0.005724825620801122,0.0050565126530850435,0.00454462802972988,0.004161172899067145,0.0038800546097624844,0.003686528523692334,0.0035579553535853847,0.003485144491203629,0.00345475821779595,0.0034371477950754237,0.0033454712335005965,0.003165558705200411,0.0030232797006457535,0.0031483846861160014,0.003934902339394419,0.004735377027460963,0.005535090292716038,0.006544036027918976,0.008017201676247865,0.01039581837392034,0.014363550194040453,0.022144649447603193,0.039197177866825195,0.09712116115708236,0.09671081378096003,0.037595063089978176,0.01832000982535731,0.011116194230058385,0.008273994676536889,0.006774643929471802,0.005746230604777969,0.005014089465525062,0.004483195778065108,0.004097304003080504,0.00382703611394819,0.0036372354109875937,0.003514283227286308,0.0034404652825144044,0.0033833802772280652,0.0032561838125748643,0.0030406473689945646,0.0028407877337766063,0.0028561595661011907,0.0035005479144789575,0.004140632021909285,0.004735377027341281,0.005439777986287808,0.006422191994501114,0.007941773975405964,0.010318694744919865,0.01450640468743547,0.02213354288452063,0.03969467003940785,0.0982530787295488,0.09433120670609241,0.035624376171213834,0.01787165234682142,0.011364645226021874,0.00837137994098347,0.006654111180054434,0.005556641519243399,0.004809041457969343,0.004283923093718611,0.00391981634589067,0.003660345448877167,0.00348403218869775,0.003366839174507086,0.003273140381766515,0.0031173091631075955,0.002878364462183036,0.0026418033536586005,0.002493018888183318,0.003002174441540939,0.0035005479144731844,0.0039349023392709626,0.004421386190629928,0.005077535947325185,0.00606805130516519,0.007557787301085472,0.010014471376418976,0.014041672176217546,0.021785644580732733,0.039402860042324406,0.09671081378095892,0.09478473957087297,0.03548805869702898,0.018332467121924045,0.011493810340743815,0.008196127668296027,0.006349240332500283,0.005203392103166893,0.004447948978407612,0.003942854789046102,0.00358757136791954,0.0033437732453931446,0.0031758735326787857,0.003043245428184127,0.0028633883964426232,0.002613300545349251,0.002359040228650633,0.0021201324103456987,0.0024930188881961968,0.002856159566116512,0.0031483846860307363,0.0034539520115737243,0.003854720957717328,0.004455395173964982,0.005339911314523382,0.00674109265385181,0.008906026487493168,0.012722295422656904,0.020197911336763852,0.03759506308997884,0.09433120670609219,0.09694684620625038,0.03738097559721876,0.019377546736458306,0.012016190085950784,0.008356680803150995,0.006291421652686369,0.00502585582317483,0.004221151186386329,0.003671437506414299,0.0032980632259360654,0.00303886651164198,0.0028401910595599045,0.002618792664893288,0.002347580688183193,0.0020703310344669656,0.0020703310345007164,0.0023590402287128054,0.002641803353741645,0.0028407877337739418,0.003023279700833381,0.003253069490335214,0.0036021766641933795,0.0041099559752706405,0.004884461616055269,0.006022648071563053,0.00791459710100928,0.011336149281234054,0.018320009825357086,0.03562437617121472,0.09478473957087252,0.09883135255248199,0.038544183824559264,0.02083837606247707,0.013131933148603059,0.009137004092329981,0.006832867189023317,0.005428542943551662,0.004495487842026136,0.003871590905628164,0.0034405405577941917,0.00311815347058908,0.0028028290426385105,0.0024566625440025636,0.0021047665663063153,0.0023475806881414485,0.00261330054532527,0.002878364462172156,0.003040647368873106,0.003165558705261029,0.0033148364671187203,0.0035508199770315496,0.003892580804348844,0.004391953779495195,0.005083221333346044,0.0061566665328438575,0.007931653416441309,0.01111619423005683,0.017871652346822087,0.035488058697029645,0.09694684620625038,0.09424241219805096,0.03940327106165831,0.02182983031147856,0.014022349721858784,0.0099043699684217,0.007530344547470036,0.006009264184806851,0.005016564931059064,0.004341024330108634,0.0038461599581882666,0.003393168602689345,0.002926225210241329,0.0024566625439319534,0.0026187926649208215,0.0028633883964990225,0.003117309163188864,0.00325618381253423,0.0033454712336498105,0.0034482080412754357,0.003624008682645341,0.0038827839689323795,0.0042511841652834725,0.004739465004224286,0.005458609977603057,0.006556198020823745,0.008273994676537999,0.01136464522602143,0.01833246712192338,0.0373809755972192,0.09883135255248154,0.09797601114800347,0.039459370907201086,0.021958989518771732,0.014246514586013337,0.010229305045915682,0.007815594322807873,0.006307958741098352,0.005312098881436467,0.004603552677791889,0.0039909478575455015,0.003393168602794594,0.0028028290426473923,0.0028401910595658997,0.0030432454282225407,0.0032731403818329063,0.0033833802771661148,0.0034371477952077623,0.003498112131763209,0.0036238887833373035,0.0038191270815823852,0.004096264559020346,0.004456557866597377,0.004973902919558126,0.0057248256208009,0.006774643929471136,0.008371379940983914,0.011493810340743815,0.019377546736458084,0.03854418382455971,0.09424241219805118,0.09640864259615012,0.039281756080522534,0.021949086496405923,0.014400241224657662,0.010320446368285219,0.007946066643288896,0.006450811652174426,0.005430420503738431,0.004603552677743927,0.0038461599582710893,0.0031181534705755354,0.0030388665116802827,0.0031758735327518384,0.0033668391746111137,0.0034404652824806536,0.0034547582179527137,0.0034728832209600657,0.0035500359161668715,0.003687148922706829,0.00388696668300037,0.004147901788886577,0.004523005482050868,0.005056512653084377,0.005746230604778857,0.006654111180054878,0.008196127668295361,0.012016190085950784,0.02083837606247685,0.039403271061658085,0.09797601114800325,0.09581116089707686,0.03899804357818648,0.02197646821682875,0.014303593975818929,0.010306160622632121,0.007962182051289624,0.006450811652306987,0.005312098881472327,0.004341024330270615,0.0034405405578343817,0.003298063225893877,0.003343773245399584,0.003484032188743047,0.003514283227187054,0.003485144491299108,0.0034592241523512257,0.0034897012864658628,0.003574476010844041,0.0037088860239216093,0.003890895486269308,0.0041602600073564755,0.004544628029730324,0.00501408946552484,0.005556641519243399,0.006349240332499839,0.008356680803152328,0.013131933148602393,0.021829830311479226,0.039459370907201086,0.09640864259615012,0.0947345855337216,0.0390577974069477,0.021763116722332,0.014260025928061304,0.01030616062221612,0.007946066643193861,0.00630795874094503,0.005016564931101142,0.003871590905578426,0.0036714375064071936,0.003587571367965392,0.0036603454489647635,0.0036372354109168725,0.0035579553537090636,0.0034843891181890463,0.0034680723622702025,0.0035040212097599,0.0035812789749281038,0.0036983574018114584,0.0038855997052515967,0.004161172899067367,0.004483195778064886,0.004809041457969343,0.005203392103167115,0.006291421652685925,0.009137004092330425,0.014022349721859007,0.021958989518771066,0.03928175608052187,0.09581116089707731,0.09414930263410104,0.03858836907919594,0.021763116723043652,0.014303593975542706,0.010320446368399794,0.007815594322759578,0.006009264184956065,0.004495487842043455,0.004221151186351801,0.003942854789073413,0.0039198163459633895,0.003827036113843385,0.003686528523786592,0.0035583341120398737,0.003492265288364216,0.0034801271568879466,0.0035050202681196074,0.003566418315340991,0.0036873533041275053,0.0038800546097621513,0.004097304003080726,0.0042839230937185,0.004447948978407945,0.0050258558231744965,0.006832867189022873,0.009904369968421145,0.014246514586014225,0.021949086496405812,0.03899804357818648,0.09473458553372183,0.09414930267989002,0.03905779741257848,0.02197646821715815,0.014400241225121957,0.010229305045930559,0.0075303445476722075,0.005428542943582526,0.005025855823163061,0.0044479489784893245,0.004283923093861164,0.0040973040030225505,0.0038800546099130306,0.0036873533042489637,0.003566418315892106,0.003505020266040604,0.0034801271590079175,0.0034922652878889293,0.003558334111960604,0.003686528523692223,0.00382703611394819,0.003919816345890781,0.003942854789046435,0.004221151186386107,0.005428542943551773,0.007530344547470147,0.010229305045915127,0.014400241224658106,0.02197646821682908,0.039057797406948036,0.0941493026341006,0.09473458555536013,0.03899804357832287,0.021949086497158377,0.014246514586036763,0.009904369968710802,0.00683286718911702,0.006291421652611651,0.005203392103223847,0.004809041458100349,0.004483195777962301,0.004161172899187937,0.0038855997053316438,0.0036983574023679022,0.003581278972779045,0.0035040212118646608,0.003468072361780594,0.0034843891180695863,0.0035579553535854958,0.0036372354109872607,0.003660345448877056,0.0035875713679193177,0.003671437506414521,0.004495487842025914,0.006009264184806851,0.007815594322808428,0.010320446368285219,0.014303593975818818,0.021763116722332,0.03858836907919594,0.0941493026798898,0.09581116090934311,0.03928175608386969,0.0219589895189638,0.01402234972222871,0.009137004092442447,0.008356680802875105,0.006349240332513273,0.0055566415193883945,0.005014089465403493,0.004544628029862885,0.004160260007436967,0.0038908954868894785,0.003708886021725033,0.00357447601300942,0.0034897012860077847,0.0034592241522461986,0.003485144491203962,0.00351428322728653,0.003484032188697417,0.0033437732453930336,0.0032980632259359544,0.003871590905629052,0.005016564931058842,0.006307958741098019,0.007946066643289118,0.010306160622631788,0.014260025928061082,0.02176311672304343,0.0390577974125787,0.09473458555536024,0.096408642614489,0.039459370906186786,0.021829830311249077,0.013131933148477715,0.012016190085435419,0.008196127668268383,0.006654111180202649,0.005746230604585678,0.005056512653177525,0.004523005482072295,0.004147901789524511,0.0038869666806620184,0.003687148924883421,0.003550035915656058,0.0034728832207852056,0.003454758217795728,0.0034404652825149595,0.0033668391745068638,0.0031758735326791188,0.003038866511642202,0.0034405405577936365,0.00434102433010819,0.005312098881436689,0.006450811652174759,0.007962182051290068,0.01030616062221612,0.014303593975542261,0.02197646821715793,0.03899804357832287,0.09581116090934322,0.0979760111356327,0.039403271059305744,0.020838376062179753,0.019377546735008133,0.011493810340542865,0.0083713799411409,0.006774643929213564,0.005724825620895491,0.004973902919571671,0.00445655786732968,0.004096264556595397,0.003819127083845464,0.0036238887828492494,0.00349811213159823,0.00343714779507609,0.003383380277227621,0.003273140381766959,0.003043245428183905,0.0028401910595596824,0.00311815347058908,0.0038461599581887107,0.004603552677792,0.005430420503737321,0.006450811652306654,0.007946066643194194,0.010320446368400238,0.014400241225122179,0.0219490864971586,0.03928175608386991,0.09640864261448867,0.09424241216331786,0.03854418382202218,0.0373809755982879,0.018332467122778917,0.011364645226680903,0.008273994676333718,0.006556198020966741,0.00545860997760883,0.004739465005052734,0.004251184162788135,0.003882783971199677,0.0036240086821499595,0.003448208041082035,0.0033454712335005965,0.003256183812574198,0.0031173091631078176,0.0028633883964437334,0.002618792664892622,0.0028028290426380664,0.003393168602689123,0.0039909478575452795,0.004603552677744593,0.005312098881472549,0.006307958740944808,0.007815594322760133,0.010229305045930337,0.014246514586036596,0.0219589895189633,0.039459370906186675,0.09797601113563359,0.09883135257203701,0.09694684621168248,0.03548805869850047,0.01787165234790189,0.011116194229736198,0.007931653416633155,0.006156666532887378,0.005083221334397425,0.0043919537770453765,0.003892580806658552,0.0035508199766387527,0.00331483646699704,0.003165558705200411,0.0030406473689954527,0.00287836446218237,0.0026133005453483626,0.002347580688184081,0.0024566625440027856,0.002926225210241329,0.003393168602795038,0.0038461599582713113,0.004341024330269727,0.005016564931101142,0.006009264184955843,0.0075303445476723185,0.009904369968711246,0.014022349722229044,0.0218298303112493,0.03940327105930552,0.09424241216331786,0.09478473956649358,0.035624376170929395,0.018320009823403094,0.011336149280647634,0.007914597100487919,0.0060226480726077725,0.004884461613148261,0.004109955977391833,0.003602176663633383,0.0032530694900374524,0.0030232797006459755,0.0028407877337766063,0.0026418033536586005,0.002359040228650633,0.0020703310344667436,0.0021047665663067594,0.0024566625439317313,0.002802829042646948,0.0031181534705757574,0.0034405405578346038,0.003871590905578426,0.004495487842043455,0.005428542943582415,0.006832867189116798,0.009137004092442558,0.013131933148477826,0.020838376062178976,0.03854418382202285,0.09883135257203723,
